CSocket::OnLoadPlayer                                     0x00496210 000000C3 R......
CSocket::OnLogin                                          0x00495CB0 00000004 R......
CSocket::OnRequestCopy                                    0x004963F0 000000B8 R......
CSocket::OnUserAllCount                                   0x00495D70 000000DE R......
CSocket::Process                                          0x00494CF0 00000A48 R......
CSocket::Unlock                                           0x004327E0 00000016 R... B..
CSocket::_CSocket                                         0x004947F0 000000D0 R... B..
CSocket::_scalar_deleting_destructor_                     0x004947C0 0000002A R... B..
CSpark::CSpark                                            0x0048E880 0000000A R......
CSpark::GetMagic                                          0x00484030 00000083 R......
CSpark::GetSpendMP                                        0x0048E8A0 0000000F R......
CSpark::Redistribute                                      0x00484170 00000024 R......
CSpecBuff::CSpecBuff                                      0x0041ED00 00000037 R... B..
CSpecBuff::Use                                            0x0041FF40 00000051 R... B..
CSpecChangePrefix::CSpecChangePrefix                      0x0041EC80 00000049 R... B..
CSpecChangePrefix::Enchant                                0x0041FEE0 00000034 R... B..
CSpecCharming::CSpecCharming                              0x0041EC20 00000025 R... B..
CSpecCharming::Enchant                                    0x0041FE90 00000026 R... B..
CSpecGState::ApplySpec                                    0x0041FC20 0000001C R... B..
CSpecGState::CSpecGState                                  0x0041EB90 00000025 R... B..
CSpecGState::FreeSpec                                     0x0041FC40 0000001C R... B..
CSpecProtect::CSpecProtect                                0x0041ECD0 00000021 R... B..
CSpecProtect::Enchant                                     0x0041FF20 0000001F R... B..
CSpecPrty::ApplySpec                                      0x0041FB40 00000064 R... B..
CSpecPrty::CSpecPrty                                      0x0041EB20 0000003C R... B..
CSpecPrty::FreeSpec                                       0x0041FBB0 00000064 R... B..
CSpecRefresh::CSpecRefresh                                0x0041EBF0 00000029 R... B..
CSpecRefresh::Use                                         0x0041FE40 00000041 R... B..
CSpecRepair::CSpecRepair                                  0x0041EC50 00000025 R... B..
CSpecRepair::Enchant                                      0x0041FEC0 0000001F R... B..
CSpecRevival::CSpecRevival                                0x0041ED40 00000025 R... B..
CSpecRevival::Use                                         0x0041FFA0 0000001C R... B..
CSpecTeleport::CSpecTeleport                              0x0041EBC0 00000029 R... B..
CSpecTeleport::Use                                        0x0041FC60 0000013F R... B..
CSpec::CSpec                                              0x0041EB60 0000002B R... B..
CSpiritBlast::CSpiritBlast                                0x0048E710 0000001F R... B..
CStatus::Update                                           0x00496570 0000003E R......
CStoneShield::CStoneShield                                0x0048EF10 0000001F R... B..
CStrenUpDex::Apply                                        0x0048A220 0000001F R......
CStrenUpDex::CStrenUpDex                                  0x0048F4D0 0000000F R......
CStrenUpDex::GetSpendMP                                   0x0048F4F0 0000000F R......
CStrenUpFatal::CStrenUpFatal                              0x0048F550 0000000F R......
CStrenUpFatal::CanExcute                                  0x0048A1D0 00000008 R......
CStrenUpFatal::GetSpendMP                                 0x0048F570 0000000F R......
CStrenUpHth::CStrenUpHth                                  0x0048F490 0000000F R......
CStrenUpHth::GetSpendMP                                   0x0048F4B0 0000000F R......
CStrenUpInt::Apply                                        0x0048A2A0 00000040 R... B..
CStrenUpInt::CStrenUpInt                                  0x0048F510 0000000F R......
CStrenUpInt::GetSpendMP                                   0x0048F530 0000000F R......
CStrenUpStr::Apply                                        0x0048A150 00000044 R......
CStrenUpStr::CStrenUpStr                                  0x0048F430 0000000F R......
CStrenUpStr::GetSpendMP                                   0x0048F470 0000000F R......
CStunArrow::Apply                                         0x00482DC0 00000023 R......
CStunArrow::CStunArrow                                    0x0048E5F0 0000000F R......
CStunArrow::GetAttack                                     0x00482D70 00000050 R......
CStunArrow::GetDelay                                      0x0048E240 0000000F R......
CStunArrow::GetHit                                        0x0048E260 0000000F R......
CSuffering::CSuffering                                    0x0048F1B0 0000001C R... B..
CSuffering::Excute                                        0x00488960 00000083 R... B..
CSwing1::CSwing1                                          0x0048FD90 00000030 R......
CSwing1::GetMagicM                                        0x0048CE30 00000030 R... B..
CSwing2::CSwing2                                          0x0048FDC0 00000015 R......
CTDemolition::CTDemolition                                0x0048F9E0 0000000F R......
CTDiamondClow::CTDiamondClow                              0x0048FA60 00000010 R... B..
CTDiamondClow::Excute                                     0x0048B800 00000055 R... B..
CTFatalBlow::CTFatalBlow                                  0x0048F9C0 0000000F R......
CTFury::CTFury                                            0x0048FA00 0000001F R... B..
CTFury::CanExcute                                         0x0048B1C0 00000065 R......
CTFury::Excute                                            0x0048B4A0 00000003 R......
CTGroundSplinter::CTGroundSplinter                        0x0048FA20 00000010 R... B..
CTGroundSplinter::GetAttack                               0x0048B530 00000014 R......
CTLitningBlast::CTLitningBlast                            0x0048F960 00000010 R... B..
CTLitningBlast::CanExcute                                 0x0048B560 00000024 R......
CTLitningBlast::GetMagic                                  0x0048B190 00000007 R......
CTPhoenix::CTPhoenix                                      0x0048F9A0 0000000F R......
CTPhoenix::SpendMPRage                                    0x0048B350 000000F0 R......
CTShadowFang::CTShadowFang                                0x0048FA40 0000000F R......
CTShadowFang::Excute                                      0x0048B5F0 00000034 R......
CTTempest::CTTempest                                      0x0048F980 0000000F R......
CTables::CTables                                          0x004966C0 00000032 R... B..
CThunderLitning::CThunderLitning                          0x0048E8E0 0000000C R......
CThunderStorm::AddMagicMonster                            0x00485A90 00000012 R......
CThunderStorm::CThunderStorm                              0x0048EA80 0000000F R......
CThunder::GetHit                                          0x0048E1D0 0000001F R... B..
CThunder::Redistribute                                    0x004822F0 0000004F R......
CTile::CTile                                              0x00496870 0000000B R......
CTile::RemoveBase                                         0x00496910 0000007B R......
CTile::_CTile                                             0x004968A0 0000004D R......
CTile::_vector_deleting_destructor_                       0x004901A0 0000007E R......
CTrade::CTrade                                            0x00496A00 00000080 R......
CTrade::Cancel                                            0x00496CB0 0000001D R......
CTrade::CreateTrade                                       0x00496AC0 00000005 R......
CTrade::GetOther                                          0x0045E6E0 00000031 R... B..
CTrade::IsEnd                                             0x0045E6C0 00000014 R... B..
CTrade::OnDelete                                          0x00496C40 00000030 R......
CTrade::TradeAgreed                                       0x00496D50 00000120 R......
CTrade::_CTrade                                           0x00496A80 00000036 R......
CTranscendental::CTranscendental                          0x0048E3F0 0000001F R... B..
CTranscendental::GetAttack                                0x0048E410 00000022 R... B..
CTranscendental::Redistribute                             0x00482390 00000030 R......
CUpAttackRange::CUpAttackRange                            0x0048F170 0000001C R... B..
CUpBlockShield::CUpBlockShield                            0x0048EDF0 0000001F R... B..
CUpBow::CUpBow                                            0x0048E0F0 0000001C R... B..
CUpBow::ExcutePassive                                     0x004819F0 0000048C R... B..
CUpConCen::CUpConCen                                      0x0048E110 0000001F R... B..
CUpEvade::CUpEvade                                        0x0048EED0 0000001F R... B..
CUpEvade::ExcutePassive                                   0x00486FB0 00000045 R......
CUpFatal2::CUpFatal2                                      0x0048ED10 0000001F R... B..
CUpFatal2::ExcutePassive                                  0x004866B0 0000001C R......
CUpFatal3::CUpFatal3                                      0x0048ED30 0000001F R... B..
CUpFatal3::ExcutePassive                                  0x00486710 00000043 R......
CUpFatal::CUpFatal                                        0x0048ECF0 0000001F R... B..
CUpFatal::ExcutePassive                                   0x004864B0 0000004A R......
CUpFire::CUpFire                                          0x0048EDB0 0000001F R... B..
CUpIce::CUpIce                                            0x0048ED90 00000013 R......
CUpRFEvade::CUpRFEvade                                    0x0048EEF0 0000001F R... B..
CUpRFEvade::ExcutePassive                                 0x00487050 00000139 R......
CUpReinforceVitality::CUpReinforceVitality                0x0048F110 0000001F R... B..
CUpReinforceVitality::CanLearn                            0x0048F130 0000001C R... B..
CUpReinforceVitality::ExcutePassiveV                      0x00488490 000000AD R......
CUpWeapon::ExcutePassive                                  0x004818B0 000000BE R......
CUpperSlash::CUpperSlash                                  0x0048E440 0000001F R... B..
CUpperSlash::GetAttack                                    0x0048E460 0000001F R... B..
CUpperSlash::GetHostility                                 0x0048E4A0 0000001F R... B..
CUpperSlash::GetSpendMP                                   0x0048E2C0 0000000F R......
CUpperSmash::CUpperSmash                                  0x0048E590 0000000F R......
CUpperSmash::CanSkillUp                                   0x00482730 0000003A R......
CUpperSmash::GetAttack                                    0x00482700 0000000C R......
CUpperSmash::GetHit                                       0x0048FE90 00000005 R......
CUpperSmash::GetSpendMP                                   0x0048EBB0 0000001F R... B..
CVanishConfi::Apply                                       0x0048A840 00000028 R......
CVanishConfi::CVanishConfi                                0x0048F6C0 0000001F R... B..
CVitalityDrain::CVitalityDrain                            0x0048F190 0000001F R... B..
CVitalityDrain::CanSkillUp                                0x00488900 00000051 R......
CVitalityDrain::Excute                                    0x004886F0 000000BA R......
CWar::ADD                                                 0x0041C670 00000034 R... B..
CWar::CWar                                                0x0041C380 0000006D R... B..
CWar::Clear                                               0x0041C6B0 00000051 R... B..
CWar::Load                                                0x0041C490 000001B3 R... B..
CWar::OnDelete                                            0x0041C650 0000001D R... B..
CWar::SetGuild                                            0x00419710 00000038 R... B..
CWar::Start                                               0x0041C440 00000042 R... B..
CWar::_CWar                                               0x0041C420 0000001C R... B..
CWar::_scalar_deleting_destructor_                        0x0041C3F0 0000002C R... B..
CWildAccuracy::CWildAccuracy                              0x0048F010 0000001F R... B..
